Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL in Charitynavigator
13924,Jewish Family Services of Greater Orlando, 2100 Lee Road,http://www.jfsorlando.org/,2 stars,"$1,069,608 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13924
15183,The Jewish Federation and Community Foundation of the East Bay, 2121 Allston Way,http://www.jfed.org/,2 stars,"$8,122,825 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15183
3938,Jewish Federation Council of Greater Los Angeles, 6505 Wilshire Boulevard,http://www.jewishla.org/,2 stars,"$58,761,492 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3938
13454,Jewish Federation of Atlantic and Cape May Counties, 501 North Jerome Ave,http://jewishbytheshore.org/index.aspx,2 stars,"$1,041,998 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13454
6112,Jewish Federation of Greater Dayton, 525 Versailles Drive,http://www.jewishdayton.org/,2 stars,"$5,852,690 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6112
10019,Jewish Federation of Monmouth County, 960 Holmdel Road,http://www.jewishmonmouth.org/,2 stars,"$2,359,390 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10019
3947,The Jewish Museum, 1109 Fifth Avenue,http://www.thejewishmuseum.org,2 stars,"$12,866,408 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3947
14562,Jewish Tuition Organization, 12701 N. Scottsdale Rd.,http://www.jtophoenix.org,2 stars,"$1,636,826 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14562
10610,Jobs For America's Graduates, 1729 King Street,http://www.jag.org,2 stars,"$2,451,932 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10610
12285,The John Ankerberg Show, P.O. Box 8977,,2 stars,"$2,787,201 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12285
15362,John Locke Foundation, 200 West Morgan Street,http://johnlocke.org/,2 stars,"$3,425,041 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15362
10170,John Tracy Clinic, 806 West Adams Boulevard,http://www.jtc.org,2 stars,"$3,354,827 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10170
3956,John Wayne Cancer Institute, 2200 Santa Monica Boulevard,http://www.jwci.org,2 stars,"$13,776,333 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3956
5365,Joslyn Art Museum, 2200 Dodge Street,http://www.joslyn.org/,2 stars,"$5,151,132 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5365
14312,Joy Ranch, 813 Joy Ranch Road,http://joyranch.org/,2 stars,"$1,088,858 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14312
15349,Jubilee Leadership Academy, 29 Jubilee Circle,,2 stars,"$2,273,064 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15349
3960,Judicial Watch, 501 School Street SW,http://www.judicialwatch.org,2 stars,"$20,210,502 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3960
15363,Junior Achievement China, 13300 Durant Road,http://www.jachina.org/jachina_en/index.html,2 stars,"$2,917,522 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15363
12287,Junior Achievement of New York, 420 Lexington Avenue,http://www.jany.org,2 stars,"$3,374,783 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12287
15175,Junior Achievement of Northern New England, 400 Fifth Avenue Suite 300,http://janewengland.org/,2 stars,"$1,523,256 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15175
13899,Junior Achievement of Utah, 515 East 100 South,http://ja-utah.org/,2 stars,"$1,772,689 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13899
5738,Junior Achievement USA, One Education Way,https://www.juniorachievement.org,2 stars,"$33,893,007 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5738
6906,Kappa Kappa Gamma Foundation, 530 East Town Street,,2 stars,"$4,422,756 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6906
14835,Katonah Museum of Art, 134 Jay Street,http://www.katonahmuseum.org/,2 stars,"$1,432,820 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14835
3966,KCET, 2900 West Alameda,http://www.kcet.org,2 stars,"$22,791,569 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3966
3967,KCTS Television, 401 Mercer Street,http://www.kcts.org,2 stars,"$16,315,027 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3967
9409,Kelly Anne Dolan Memorial Fund, 602 South Bethlehem Pike,,2 stars,"$629,446 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9409
10430,Kempe Foundation for the Prevention and Treatment of Child Abuse and Neglect, Anschutz Medical Campus,http://www.kempe.org/,2 stars,"$2,380,235 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10430
15247,Kentucky 4-H Foundation, 212 Scovell Hall,http://kentucky4hfoundation.org/,2 stars,"$1,414,898 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15247
9017,Kentucky Museum of Art and Craft, 715 West Main Street,http://www.kentuckyarts.org,2 stars,"$672,046 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9017
14857,Keystone Community Services, 2000 St. Anthony Avenue,http://www.keystoneservices.org/,2 stars,"$3,075,098 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14857
11073,KIK Kentfield Schools Foundation, 750 College Avenue,http://www.kentfieldschoolsfoundation.org,2 stars,"$1,541,624 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11073
8259,Kilo Diabetes & Vascular Research Foundation, 1227 Fern Ridge Parkway,http://www.kilorf.com/,2 stars,"$589,584 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8259
14863,The King Arts Complex, 867 Mount Vernon Avenue,http://kingartscomplex.com/,2 stars,"$1,619,694 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14863
7251,Knox Area Rescue Ministries, 418 North Broadway,,2 stars,"$11,116,193 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7251
15095,KNPB, 1670 North Virginia Street,http://www.knpb.org/,2 stars,"$3,342,432 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15095
15193,Kohl Children's Museum of Greater Chicago, 2100 Patriot Boulevard,,2 stars,"$4,336,888 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15193
15383,KSMQ, 2000 Eight Avenue NW,http://www.ksmq.org/,2 stars,"$1,297,022 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15383
7636,KUSP, 203 Eighth Avenue,http://www.kusp.org/,2 stars,"$875,924 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7636
8006,La Leche League International, 957 North Plum Grove Road,http://www.lalecheleague.org,2 stars,"$1,352,650 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8006
10855,The Lambi Fund of Haiti, 1050 Connecticut Ave. NW,http://lambifund.org,2 stars,"$815,855 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10855
10315,The Land Institute, 2440 East Water Well Road,http://www.landinstitute.org,2 stars,"$2,647,098 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10315
3983,Lankenau Institute for Medical Research, 100 East Lancaster Avenue,http://www.limr.org/,2 stars,"$7,636,572 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3983
10558,Latin American Association, 2750 Buford Highway,http://www.latinamericanassoc.org,2 stars,"$2,309,088 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10558
5368,Lauritzen Gardens, 100 Bancroft Street,http://www.omahabotanicalgardens.org/,2 stars,"$12,668,825 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5368
14106,Lausanne Committee for World Evangelization, P.O. Box 9020,,2 stars,"$2,314,272 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14106
9421,Leadership Conference on Civil Rights Education Fund, 1629 K Street NW,,2 stars,"$6,179,010 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9421
4391,Learning Ally, 20 Roszel Road,http://www.learningally.org/,2 stars,"$17,392,589 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4391
6002,Learning Leaders, 80 Maiden Lane,http://www.learningleaders.org,2 stars,"$2,010,207 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6002
9987,Legacy Youth Tennis and Education, 4842 Ridge Avenue,http://www.legacyYTE.org,2 stars,"$2,521,788 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9987
12672,Legal Information for Families Today (LIFT), 32 Court Street,http://www.liftonline.org,2 stars,"$1,630,916 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12672
6076,Legal Momentum, 5 Hanover Square,http://www.legalmomentum.org/,2 stars,"$2,002,481 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6076
8541,Life Centers, 3901 W. 86th Street,http://www.lifecenters.com,2 stars,"$1,300,480 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8541
6893,Life Issues Institute, 1821 West Galbraith Road,http://www.lifeissues.org/,2 stars,"$1,264,754 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6893
15112,Lifeline Christian Mission, 921 Eastwind Drive,http://www.lifeline.org/,2 stars,"$6,626,896 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15112
7493,Lifewater International, 75 Zaca Lane,,2 stars,"$1,685,611 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7493
8421,Lifeword Media Ministries, P.O. Box 6,http://www.lifeword.org/,2 stars,"$1,386,368 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8421
13117,Lighthouse Children's Home, 7771 Mahan Drive,http://www.lighthousechildrenshome.com/,2 stars,"$1,477,165 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13117
4001,Lighthouse International, The Sol and Lillian Goldman Building,http://www.lighthouse.org,2 stars,"$18,230,426 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4001
6015,Literacy Assistance Center, 39 Broadway,http://www.lacnyc.org/,2 stars,"$2,395,846 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6015
10177,Little Brothers - Friends of the Elderly Chicago Chapter, 355 North Ashland Avenue,http://www.littlebrotherschicago.org/,2 stars,"$4,280,605 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10177
6137,Little Sisters of the Poor of Indianapolis, St. Augustine Home,http://www.littlesistersofthepoorindianapolis.org/,2 stars,"$5,327,091 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6137
8761,Little Sisters of the Poor of Palatine - Saint Joseph's Home for the Elderly, 80 West Northwest Highway,http://www.littlesistersofthepoorpalatine.org/,2 stars,"$5,159,443 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8761
4009,The Living Desert, 47900 Portola Avenue,http://www.livingdesert.org,2 stars,"$9,497,349 ",Animals : Zoos and Aquariums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4009
15272,Logan Square Neighborhood Association, 2840 North Milwaukee Avenue,http://www.lsna.net/index.html,2 stars,"$2,734,536 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15272
7332,Lone Star Flight Museum, 2002 Terminal Drive,,2 stars,"$2,429,361 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7332
8231,Long Beach Museum of Art, 2300 East Ocean Boulevard,http://www.lbma.org,2 stars,"$881,824 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8231
11903,Longmont Humane Society, 9595 Nelson Road,http://www.longmonthumane.org/,2 stars,"$2,506,962 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11903
13357,Los Angeles Mission, 303 East 5th Street,http://losangelesmission.org,2 stars,"$11,739,129 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13357
4017,Los Angeles Opera, 135 North Grand Avenue,http://www.losangelesopera.com,2 stars,"$33,341,408 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4017
15105,Los Cabos Children's Foundation, P.O. Box 2057,http://www.loscaboschildren.org/,2 stars,"$1,783,192 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15105
10101,Louisiana Baptist Children's Home, 7200 DeSiard Street,,2 stars,"$7,156,181 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10101
13334,Louisiana Children's Museum, 420 Julia Street,http://lcm.org/,2 stars,"$1,589,969 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13334
15154,Louisville Central Community Center, 1300 West Muhammad Ali Boulevard,http://lcccnews.org/,2 stars,"$2,287,738 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15154
8695,Louisville Orchestra, 323 West Broadway,http://www.louisvilleorchestra.org/,2 stars,"$5,128,990 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8695
4021,Love Worth Finding, P.O. Box 38300,http://www.lwf.org,2 stars,"$6,213,703 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4021
7091,Loving Grace Ministries, P.O. Box 500,http://www.lovinggrace.org/,2 stars,"$1,014,719 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7091
10888,The Luke Society, 3409 Gateway Boulevard,http://www.lukesociety.org/,2 stars,"$2,757,321 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10888
7042,Lupus Foundation of America, 2000 L Street NW,,2 stars,"$11,066,243 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7042
9505,Lutheran Heritage Foundation, 51474 Romeo Plank Road,http://www.lhfmissions.org/,2 stars,"$1,807,224 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9505
11226,Lutheran Indian Ministries, 3525 North 124th Street,http://www.lutheranmissionariesandpilots.org,2 stars,"$2,489,121 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11226
15104,The MacDowell Colony, 100 High Street,http://www.macdowellcolony.org/,2 stars,"$2,970,804 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15104
15503,Macula Vision Research Foundation, One Tower Bridge,http://www.mvrf.org/,2 stars,"$1,139,923 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15503
13623,Madison Children's Museum, 100 N. Hamilton Street,http://madisonchildrensmuseum.org/,2 stars,"$2,360,595 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13623
15107,The Mailbox Club, 404 Eager Road,http://www.mailboxclub.org/,2 stars,"$2,116,733 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15107
4854,Maine Audubon Society, 20 Gilsland Farm Road,http://www.maineaudubon.org,2 stars,"$1,827,643 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4854
7496,Make-A-Wish Foundation of Greater Los Angeles, 1875 Century Park East,http://www.la.wish.org/,2 stars,"$3,754,577 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7496
9577,Make-A-Wish Foundation of Greater Virginia, 2810 North Parham Road,http://www.va.wish.org/,2 stars,"$1,548,476 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9577
6984,Make-A-Wish Foundation of Michigan, 7600 Grand River Avenue,http://www.michigan.wish.org,2 stars,"$6,036,891 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6984
12552,Make-A-Wish Foundation of South Dakota, 1400 West 17th Street,http://southdakota.wish.org,2 stars,"$1,837,732 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12552
13277,Make-A-Wish Foundation of Southern Nevada, 5105 South Durango Drive,http://snv.wish.org/,2 stars,"$1,274,041 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13277
7108,Make-A-Wish Foundation of the Mid-Atlantic, 5272 River Road,http://midatlantic.wish.org/,2 stars,"$4,684,362 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7108
7445,Make-A-Wish Greater Bay Area, 55 Hawthorne Street,http://www.sf.wish.org,2 stars,"$5,580,844 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7445
8900,Make-A-Wish Oregon, 2000 Southwest First Avenue,http://www.orwish.org,2 stars,"$2,156,702 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8900
14521,Manship Theatre, 100 Lafayette Street,http://www.manshiptheatre.org/,2 stars,"$2,074,171 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14521
13260,Marathon Kids, 2512 S IH-35,,2 stars,"$1,298,205 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13260
4045,March of Dimes, 1275 Mamaroneck Avenue,http://www.marchofdimes.org/,2 stars,"$205,497,687 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4045
10789,Marijuana Policy Project Foundation, P.O. Box 77492,http://www.mpp.org,2 stars,"$3,533,657 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10789
5486,The Mariners' Museum, 100 Museum Drive,http://www.marinersmuseum.org/,2 stars,"$6,749,291 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5486
14457,Martha's Kitchen, 311 Willow Street,http://www.marthas-kitchen.org/,2 stars,"$1,372,902 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14457
13725,Martha's Vineyard Museum, 590 School Street (Pease House),,2 stars,"$1,265,741 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13725
13577,Maryland Therapeutic Riding, 1141 Sunrise Beach Road,http://www.horsesthatheal.org/,2 stars,"$1,152,668 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13577
7857,Massanetta Springs, 712 Massanetta Springs Road,http://www.massanettasprings.org/,2 stars,"$1,748,175 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7857
11812,Mayor's Alliance for NYC's Animals, 244 Fifth Avenue,http://www.animalalliancenyc.org/,2 stars,"$2,309,453 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11812
8254,Mays Mission for the Handicapped, 604 Colonial Drive,http://www.maysmission.org,2 stars,"$932,808 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8254
9011,McCallie School, 500 Dodds Avenue,http://www.mccallie.org/,2 stars,"$35,351,563 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9011
4065,Medical Benevolence Foundation, 10707 Corporate Drive,,2 stars,"$3,389,293 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4065
9315,Medical Missions for Children, 35 Getty Avenue,http://www.mmissions.org,2 stars,"$2,133,325 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9315
10897,Medicare Rights Center, 520 Eighth Avenue,http://www.medicarerights.org/,2 stars,"$2,663,027 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10897
6081,Memphis Botanic Garden Foundation, 750 Cherry Road,http://www.memphisbotanicgarden.com/,2 stars,"$4,890,413 ",Environment : Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6081
13831,Memphis Jewish Federation, 6560 Poplar Avenue,http://www.memjfed.org/,2 stars,"$3,439,508 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13831
9869,Men's Health Network, P.O. Box 75972,http://www.menshealthnetwork.org,2 stars,"$1,448,113 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9869
12750,Mental Health Advocacy Services, 3255 Wilshire Boulevard,http://www.mhas-la.org,2 stars,"$885,880 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12750
4187,Mental Health America, 2000 North Beauregard Street,http://www.mentalhealthamerica.net,2 stars,"$2,590,585 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4187
13408,Mercy For Animals, 8033 Sunset Boulevard,http://www.mercyforanimals.org,2 stars,"$2,440,585 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13408
10926,Mercy Housing, 1999 Broadway,http://www.mercyhousing.org/,2 stars,"$3,653,630 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10926
6568,Methodist Theological School in Ohio, 3081 Columbus Pike,http://www.mtso.edu/,2 stars,"$6,492,069 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6568
15332,Mexico Area Family YMCA, 1127 Adams Street,http://mexicoymca.org/,2 stars,"$2,257,011 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15332
14102,Michigan Roundtable for Diversity and Inclusion, 525 New Center One,http://miroundtable.org/,2 stars,"$1,074,917 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14102
4093,Middle East Children's Alliance, 1101 Eighth Street,http://www.mecaforpeace.org,2 stars,"$1,546,024 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4093
9598,Middle Tyger Community Center, 84 Groce Road,http://www.spart5.net/mtcc,2 stars,"$687,319 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9598
11494,Midori & Friends, 352 Seventh Avenue,http://www.midoriandfriends.org,2 stars,"$1,100,676 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11494
8587,Millennium Relief & Development Services, 5116 Bissonnet,http://www.mrds.org,2 stars,"$3,282,536 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8587
14802,The Miller Center Foundation, 2201 Old Ivy Road,,2 stars,"$3,209,413 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14802
8633,MiNDTV, 441 N. 5th Street,http://www.mindtv.org/,2 stars,"$1,570,103 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8633
14433,Minnesota Environmental Partnership, 546 Rice Street,http://www.mepartnership.org/,2 stars,"$1,206,251 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14433
7738,Miss Hall's School, P.O. Box 1166,http://www.misshalls.org,2 stars,"$13,819,989 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7738
13386,Mission Medical Clinic, 2125 East La Salle Street,http://missionmedicalclinic.org,2 stars,"$2,394,250 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13386
14488,Mission Year, P.O. Box 17628,,2 stars,"$1,104,889 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14488
14147,Missionary Maintenance Service Aviation, 24387 Airport Road,,2 stars,"$1,195,257 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14147
10813,Mobile Meals, 419 East Main Street,,2 stars,"$1,923,126 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10813
15168,Mobius Spokane, 811 West Maine Avenue,http://mobiusspokane.org/,2 stars,"$3,433,660 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15168
4862,Monadnock Humane Society, 101 West Swanzey Road,http://www.monadpets.org,2 stars,"$734,909 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4862
10695,Mono Lake Committee, P.O. Box 29,http://www.monolake.org,2 stars,"$1,601,898 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10695
7799,Montana Environmental Information Center, 107 West Lawrence Street,,2 stars,"$502,013 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7799
10053,MorningStar Mission Ministries, 350 East Washington Street,http://www.morningstarmission.org,2 stars,"$6,750,104 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10053
4129,Mothers Against Drunk Driving, 511 East John Carpenter Freeway,http://www.madd.org,2 stars,"$34,951,928 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4129
14135,Motor Racing Outreach, 5555 Concord Parkway South,http://www.go2mro.com/,2 stars,"$1,331,858 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14135
